"","team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played"
"1","1.FC Kaiserslautern","2. Bundesliga","Germany","Aaron Basenach","https://www.transfermarkt.com/aaron-basenach/profil/spieler/798092","Defensive Midfield",21,"Germany",0,0,0,0
"2","1.FC Kaiserslautern","2. Bundesliga","Germany","Aaron Opoku","https://www.transfermarkt.com/aaron-opoku/profil/spieler/344063","Left Winger",25,"Germany",29,27,3,995
"3","1.FC Kaiserslautern","2. Bundesliga","Germany","Afeez Aremu","https://www.transfermarkt.com/afeez-aremu/profil/spieler/562409","Defensive Midfield",24,"Nigeria",13,5,0,52
"4","1.FC Kaiserslautern","2. Bundesliga","Germany","Almamy Touré","https://www.transfermarkt.com/almamy-toure/profil/spieler/216181","Centre-Back",28,"Mali",24,15,2,1109
"5","1.FC Kaiserslautern","2. Bundesliga","Germany","Andreas Luthe","https://www.transfermarkt.com/andreas-luthe/profil/spieler/41323","Goalkeeper",37,"Germany",16,2,0,129
"6","1.FC Kaiserslautern","2. Bundesliga","Germany","Avdo Spahic","https://www.transfermarkt.com/avdo-spahic/profil/spieler/273937","Goalkeeper",27,"Bosnia-Herzegovina",12,0,0,0
"7","1.FC Kaiserslautern","2. Bundesliga","Germany","Ba-Muaka Simakala","https://www.transfermarkt.com/ba-muaka-simakala/profil/spieler/227974","Left Winger",27,"Germany",12,7,1,108
"8","1.FC Kaiserslautern","2. Bundesliga","Germany","Ben Zolinski","https://www.transfermarkt.com/ben-zolinski/profil/spieler/93841","Right Winger",32,"Germany",23,8,0,337
"9","1.FC Kaiserslautern","2. Bundesliga","Germany","Boris Tomiak","https://www.transfermarkt.com/boris-tomiak/profil/spieler/280581","Centre-Back",25,"Germany",36,36,5,3136
"10","1.FC Kaiserslautern","2. Bundesliga","Germany","Daniel Hanslik","https://www.transfermarkt.com/daniel-hanslik/profil/spieler/416809","Centre-Forward",27,"Germany",34,28,4,960
"11","1.FC Kaiserslautern","2. Bundesliga","Germany","Dickson Abiama","https://www.transfermarkt.com/dickson-abiama/profil/spieler/596813","Centre-Forward",25,"Nigeria",17,14,0,239
"12","1.FC Kaiserslautern","2. Bundesliga","Germany","Erik Durm","https://www.transfermarkt.com/erik-durm/profil/spieler/93922","Right-Back",32,"Germany",13,6,0,262
"13","1.FC Kaiserslautern","2. Bundesliga","Germany","Filip Kaloc","https://www.transfermarkt.com/filip-kaloc/profil/spieler/396230","Central Midfield",24,"Czech Republic",19,19,3,1622
"14","1.FC Kaiserslautern","2. Bundesliga","Germany","Filip Stojilkovic","https://www.transfermarkt.com/filip-stojilkovic/profil/spieler/464195","Centre-Forward",24,"Switzerland",11,8,1,200
"15","1.FC Kaiserslautern","2. Bundesliga","Germany","Frank Ronstadt","https://www.transfermarkt.com/frank-ronstadt/profil/spieler/270027","Right-Back",26,"Germany",11,7,0,354
"16","1.FC Kaiserslautern","2. Bundesliga","Germany","Hendrick Zuck","https://www.transfermarkt.com/hendrick-zuck/profil/spieler/82018","Left-Back",33,"Germany",15,6,0,172
"17","1.FC Kaiserslautern","2. Bundesliga","Germany","Jan Elvedi","https://www.transfermarkt.com/jan-elvedi/profil/spieler/322506","Centre-Back",27,"Switzerland",39,39,3,3489
"18","1.FC Kaiserslautern","2. Bundesliga","Germany","Jean Zimmer","https://www.transfermarkt.com/jean-zimmer/profil/spieler/118196","Right-Back",30,"Germany",36,35,1,2728
"19","1.FC Kaiserslautern","2. Bundesliga","Germany","Julian Krahl","https://www.transfermarkt.com/julian-krahl/profil/spieler/337082","Goalkeeper",24,"Germany",36,35,0,3109
"20","1.FC Kaiserslautern","2. Bundesliga","Germany","Julian Niehues","https://www.transfermarkt.com/julian-niehues/profil/spieler/530173","Defensive Midfield",23,"Germany",31,29,2,2087
"21","1.FC Kaiserslautern","2. Bundesliga","Germany","Kenny-Prince Redondo","https://www.transfermarkt.com/kenny-prince-redondo/profil/spieler/196147","Left Winger",29,"Germany",38,34,4,1751
"22","1.FC Kaiserslautern","2. Bundesliga","Germany","Kevin Kraus","https://www.transfermarkt.com/kevin-kraus/profil/spieler/58996","Centre-Back",31,"Germany",37,19,2,1416
"23","1.FC Kaiserslautern","2. Bundesliga","Germany","Lex-Tyger Lobinger","https://www.transfermarkt.com/lex-tyger-lobinger/profil/spieler/378874","Centre-Forward",25,"Germany",13,7,0,116
"24","1.FC Kaiserslautern","2. Bundesliga","Germany","Marlon Ritter","https://www.transfermarkt.com/marlon-ritter/profil/spieler/151636","Attacking Midfield",29,"Germany",38,38,12,2876
"25","1.FC Kaiserslautern","2. Bundesliga","Germany","Niklas Heeger","https://www.transfermarkt.com/niklas-heeger/profil/spieler/411133","Goalkeeper",24,"Germany",0,0,0,0
"26","1.FC Kaiserslautern","2. Bundesliga","Germany","Nikola Soldo","https://www.transfermarkt.com/nikola-soldo/profil/spieler/674921","Centre-Back",23,"Croatia",23,17,0,1029
"27","1.FC Kaiserslautern","2. Bundesliga","Germany","Philipp Hercher","https://www.transfermarkt.com/philipp-hercher/profil/spieler/216399","Right Midfield",28,"Germany",20,10,0,168
"28","1.FC Kaiserslautern","2. Bundesliga","Germany","Philipp Klement","https://www.transfermarkt.com/philipp-klement/profil/spieler/60394","Attacking Midfield",31,"Germany",24,13,0,282
"29","1.FC Kaiserslautern","2. Bundesliga","Germany","Ragnar Ache","https://www.transfermarkt.com/ragnar-ache/profil/spieler/416380","Centre-Forward",25,"Germany",30,29,17,1948
"30","1.FC Kaiserslautern","2. Bundesliga","Germany","Richmond Tachie","https://www.transfermarkt.com/richmond-tachie/profil/spieler/390460","Centre-Forward",25,"Germany",38,33,6,2068
"31","1.FC Kaiserslautern","2. Bundesliga","Germany","Robin Himmelmann","https://www.transfermarkt.com/robin-himmelmann/profil/spieler/53116","Goalkeeper",35,"Germany",16,4,0,360
"32","1.FC Kaiserslautern","2. Bundesliga","Germany","Shawn Blum","https://www.transfermarkt.com/shawn-blum/profil/spieler/741319","Left Winger",21,"Germany",2,0,0,0
"33","1.FC Kaiserslautern","2. Bundesliga","Germany","Terrence Boyd","https://www.transfermarkt.com/terrence-boyd/profil/spieler/103064","Centre-Forward",33,"United States",19,18,4,952
"34","1.FC Kaiserslautern","2. Bundesliga","Germany","Tobias Raschl","https://www.transfermarkt.com/tobias-raschl/profil/spieler/384745","Central Midfield",24,"Germany",39,32,1,2319
"35","1.FC Kaiserslautern","2. Bundesliga","Germany","Tymoteusz Puchacz","https://www.transfermarkt.com/tymoteusz-puchacz/profil/spieler/361575","Left-Back",25,"Poland",36,36,1,3039
"36","1.FC Magdeburg","2. Bundesliga","Germany","Ahmet Arslan","https://www.transfermarkt.com/ahmet-arslan/profil/spieler/209686","Attacking Midfield",30,"Germany",21,12,2,289
"37","1.FC Magdeburg","2. Bundesliga","Germany","Alexander Nollenberger","https://www.transfermarkt.com/alexander-nollenberger/profil/spieler/446625","Left Winger",26,"Germany",34,22,0,642
"38","1.FC Magdeburg","2. Bundesliga","Germany","Amara Condé","https://www.transfermarkt.com/amara-conde/profil/spieler/207580","Central Midfield",27,"Germany",37,32,1,2165
"39","1.FC Magdeburg","2. Bundesliga","Germany","Andi Hoti","https://www.transfermarkt.com/andi-hoti/profil/spieler/656095","Centre-Back",21,"Kosovo",35,22,0,928
"40","1.FC Magdeburg","2. Bundesliga","Germany","Baris Atik","https://www.transfermarkt.com/baris-atik/profil/spieler/161072","Left Winger",29,"Türkiye",36,36,5,3098
"41","1.FC Magdeburg","2. Bundesliga","Germany","Bryan Teixeira","https://www.transfermarkt.com/bryan-teixeira/profil/spieler/657635","Centre-Forward",23,"Cape Verde",9,9,2,536
"42","1.FC Magdeburg","2. Bundesliga","Germany","Connor Krempicki","https://www.transfermarkt.com/connor-krempicki/profil/spieler/107205","Central Midfield",29,"Germany",27,22,5,1092
"43","1.FC Magdeburg","2. Bundesliga","Germany","Cristiano Piccini","https://www.transfermarkt.com/cristiano-piccini/profil/spieler/163086","Centre-Back",31,"Italy",18,15,1,1157
"44","1.FC Magdeburg","2. Bundesliga","Germany","Daniel Elfadli","https://www.transfermarkt.com/daniel-elfadli/profil/spieler/529895","Defensive Midfield",27,"Libya",30,29,0,2441
"45","1.FC Magdeburg","2. Bundesliga","Germany","Daniel Heber","https://www.transfermarkt.com/daniel-heber/profil/spieler/151583","Centre-Back",29,"Germany",36,36,2,3202
"46","1.FC Magdeburg","2. Bundesliga","Germany","Dominik Reimann","https://www.transfermarkt.com/dominik-reimann/profil/spieler/238722","Goalkeeper",26,"Germany",37,37,0,3360
"47","1.FC Magdeburg","2. Bundesliga","Germany","Eldin Dzogovic","https://www.transfermarkt.com/eldin-dzogovic/profil/spieler/627658","Right-Back",20,"Luxembourg",11,1,0,27
"48","1.FC Magdeburg","2. Bundesliga","Germany","Emir Kuhinja","https://www.transfermarkt.com/emir-kuhinja/profil/spieler/696822","Centre-Forward",22,"Germany",13,3,1,13
"49","1.FC Magdeburg","2. Bundesliga","Germany","Herbert Bockhorn","https://www.transfermarkt.com/herbert-bockhorn/profil/spieler/186477","Right-Back",29,"Germany",32,31,4,2546
"50","1.FC Magdeburg","2. Bundesliga","Germany","Jamie Lawrence","https://www.transfermarkt.com/jamie-lawrence/profil/spieler/522248","Centre-Back",21,"Germany",34,12,0,484
"51","1.FC Magdeburg","2. Bundesliga","Germany","Jason Ceka","https://www.transfermarkt.com/jason-ceka/profil/spieler/390661","Right Winger",24,"Germany",33,24,1,1261
"52","1.FC Magdeburg","2. Bundesliga","Germany","Jean Hugonet","https://www.transfermarkt.com/jean-hugonet/profil/spieler/695644","Defensive Midfield",24,"France",16,15,2,1018
"53","1.FC Magdeburg","2. Bundesliga","Germany","Jonah Fabisch","https://www.transfermarkt.com/jonah-fabisch/profil/spieler/405683","Central Midfield",22,"Zimbabwe",8,0,0,0
"54","1.FC Magdeburg","2. Bundesliga","Germany","Julian Pollersbeck","https://www.transfermarkt.com/julian-pollersbeck/profil/spieler/228975","Goalkeeper",29,"Germany",6,0,0,0
"55","1.FC Magdeburg","2. Bundesliga","Germany","Leon Bell Bell","https://www.transfermarkt.com/leon-bell-bell/profil/spieler/232355","Left-Back",27,"Cameroon",33,32,1,2639
"56","1.FC Magdeburg","2. Bundesliga","Germany","Luc Castaignos","https://www.transfermarkt.com/luc-castaignos/profil/spieler/91915","Centre-Forward",31,"Netherlands",23,20,4,886
"57","1.FC Magdeburg","2. Bundesliga","Germany","Luca Schuler","https://www.transfermarkt.com/luca-schuler/profil/spieler/388029","Centre-Forward",25,"Germany",32,30,7,1965
"58","1.FC Magdeburg","2. Bundesliga","Germany","Malcolm Cacutalua","https://www.transfermarkt.com/malcolm-cacutalua/profil/spieler/123558","Centre-Back",29,"Germany",4,0,0,0
"59","1.FC Magdeburg","2. Bundesliga","Germany","Mohammed El Hankouri","https://www.transfermarkt.com/mohammed-el-hankouri/profil/spieler/384587","Right Winger",26,"Morocco",19,19,5,1343
"60","1.FC Magdeburg","2. Bundesliga","Germany","Noah Kruth","https://www.transfermarkt.com/noah-kruth/profil/spieler/818246","Goalkeeper",20,"Germany",29,0,0,0
"61","1.FC Magdeburg","2. Bundesliga","Germany","Robert Kampa","https://www.transfermarkt.com/robert-kampa/profil/spieler/1023784","Goalkeeper",19,"Germany",2,0,0,0
"62","1.FC Magdeburg","2. Bundesliga","Germany","Silas Gnaka","https://www.transfermarkt.com/silas-gnaka/profil/spieler/481091","Defensive Midfield",25,"Cote d'Ivoire",36,35,4,2708
"63","1.FC Magdeburg","2. Bundesliga","Germany","Stefan Korsch","https://www.transfermarkt.com/stefan-korsch/profil/spieler/386792","Left Winger",25,"Germany",0,0,0,0
"64","1.FC Magdeburg","2. Bundesliga","Germany","Tarek Chahed","https://www.transfermarkt.com/tarek-chahed/profil/spieler/285944","Right-Back",27,"Germany",6,0,0,0
"65","1.FC Magdeburg","2. Bundesliga","Germany","Tatsuya Ito","https://www.transfermarkt.com/tatsuya-ito/profil/spieler/381248","Left Winger",26,"Japan",37,34,2,958
"66","1.FC Magdeburg","2. Bundesliga","Germany","Tobias Müller","https://www.transfermarkt.com/tobias-muller/profil/spieler/19483","Centre-Back",29,"Germany",15,15,1,1271
"67","1.FC Magdeburg","2. Bundesliga","Germany","Xavier Amaechi","https://www.transfermarkt.com/xavier-amaechi/profil/spieler/433185","Right Winger",23,"England",27,19,2,803
"68","1.FC Nuremberg","2. Bundesliga","Germany","Ahmet Gürleyen","https://www.transfermarkt.com/ahmet-gurleyen/profil/spieler/397696","Centre-Back",25,"Germany",30,17,1,1130
"69","1.FC Nuremberg","2. Bundesliga","Germany","Ali Loune","https://www.transfermarkt.com/ali-loune/profil/spieler/519868","Defensive Midfield",22,"Morocco",9,7,0,448
"70","1.FC Nuremberg","2. Bundesliga","Germany","Benjamin Goller","https://www.transfermarkt.com/benjamin-goller/profil/spieler/388058","Right Winger",25,"Germany",35,34,3,2432
"71","1.FC Nuremberg","2. Bundesliga","Germany","Can Uzun","https://www.transfermarkt.com/can-uzun/profil/spieler/816585","Attacking Midfield",18,"Türkiye",32,32,19,2209
"72","1.FC Nuremberg","2. Bundesliga","Germany","Carl Klaus","https://www.transfermarkt.com/carl-klaus/profil/spieler/161057","Goalkeeper",30,"Germany",36,20,0,1683
"73","1.FC Nuremberg","2. Bundesliga","Germany","Christian Mathenia","https://www.transfermarkt.com/christian-mathenia/profil/spieler/82361","Goalkeeper",32,"Germany",35,18,0,1584
"74","1.FC Nuremberg","2. Bundesliga","Germany","Christoph Daferner","https://www.transfermarkt.com/christoph-daferner/profil/spieler/324851","Centre-Forward",26,"Germany",9,5,1,218
"75","1.FC Nuremberg","2. Bundesliga","Germany","Christopher Schindler","https://www.transfermarkt.com/christopher-schindler/profil/spieler/57842","Centre-Back",34,"Germany",0,0,0,0
"76","1.FC Nuremberg","2. Bundesliga","Germany","Daichi Hayashi","https://www.transfermarkt.com/daichi-hayashi/profil/spieler/690993","Centre-Forward",27,"Japan",18,17,3,801
"77","1.FC Nuremberg","2. Bundesliga","Germany","Enrico Valentini","https://www.transfermarkt.com/enrico-valentini/profil/spieler/40605","Right-Back",35,"Germany",34,18,0,850
"78","1.FC Nuremberg","2. Bundesliga","Germany","Erik Wekesser","https://www.transfermarkt.com/erik-wekesser/profil/spieler/260657","Left-Back",26,"Germany",24,18,0,745
"79","1.FC Nuremberg","2. Bundesliga","Germany","Felix Lohkemper","https://www.transfermarkt.com/felix-lohkemper/profil/spieler/164767","Centre-Forward",29,"Germany",19,17,4,581
"80","1.FC Nuremberg","2. Bundesliga","Germany","Finn Jeltsch","https://www.transfermarkt.com/finn-jeltsch/profil/spieler/924117","Centre-Back",17,"Germany",19,13,0,1124
"81","1.FC Nuremberg","2. Bundesliga","Germany","Florian Flick","https://www.transfermarkt.com/florian-flick/profil/spieler/596881","Defensive Midfield",24,"Germany",30,29,2,2512
"82","1.FC Nuremberg","2. Bundesliga","Germany","Florian Hübner","https://www.transfermarkt.com/florian-hubner/profil/spieler/85822","Centre-Back",33,"Germany",18,12,0,652
"83","1.FC Nuremberg","2. Bundesliga","Germany","Iván Márquez","https://www.transfermarkt.com/ivan-marquez/profil/spieler/296227","Centre-Back",29,"Spain",29,22,2,1413
"84","1.FC Nuremberg","2. Bundesliga","Germany","James Lawrence","https://www.transfermarkt.com/james-lawrence/profil/spieler/272706","Centre-Back",31,"Wales",7,4,0,133
"85","1.FC Nuremberg","2. Bundesliga","Germany","Jan Gyamerah","https://www.transfermarkt.com/jan-gyamerah/profil/spieler/192840","Right-Back",28,"Ghana",32,31,2,2474
"86","1.FC Nuremberg","2. Bundesliga","Germany","Jan Reichert","https://www.transfermarkt.com/jan-reichert/profil/spieler/624462","Goalkeeper",22,"Germany",3,1,0,90
"87","1.FC Nuremberg","2. Bundesliga","Germany","Jannes Horn","https://www.transfermarkt.com/jannes-horn/profil/spieler/231586","Centre-Back",27,"Germany",33,29,0,2345
"88","1.FC Nuremberg","2. Bundesliga","Germany","Jannik Hofmann","https://www.transfermarkt.com/jannik-hofmann/profil/spieler/594747","Right-Back",22,"Germany",8,5,0,278
"89","1.FC Nuremberg","2. Bundesliga","Germany","Jens Castrop","https://www.transfermarkt.com/jens-castrop/profil/spieler/613192","Central Midfield",20,"Germany",29,28,2,2120
"90","1.FC Nuremberg","2. Bundesliga","Germany","Johannes Geis","https://www.transfermarkt.com/johannes-geis/profil/spieler/89650","Defensive Midfield",30,"Germany",32,13,0,324
"91","1.FC Nuremberg","2. Bundesliga","Germany","Joseph Hungbo","https://www.transfermarkt.com/joseph-hungbo/profil/spieler/725703","Right Winger",24,"England",20,17,0,405
"92","1.FC Nuremberg","2. Bundesliga","Germany","Julian Kania","https://www.transfermarkt.com/julian-kania/profil/spieler/912250","Centre-Forward",22,"Germany",10,4,0,53
"93","1.FC Nuremberg","2. Bundesliga","Germany","Kanji Okunuki","https://www.transfermarkt.com/kanji-okunuki/profil/spieler/515654","Left Winger",24,"Japan",34,33,4,2165
"94","1.FC Nuremberg","2. Bundesliga","Germany","Lukas Schleimer","https://www.transfermarkt.com/lukas-schleimer/profil/spieler/479273","Attacking Midfield",24,"Germany",37,36,5,2143
"95","1.FC Nuremberg","2. Bundesliga","Germany","Marcel Wenig","https://www.transfermarkt.com/marcel-wenig/profil/spieler/654872","Central Midfield",20,"Germany",0,0,0,0
"96","1.FC Nuremberg","2. Bundesliga","Germany","Mats Møller Dæhli","https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831","Attacking Midfield",29,"Norway",13,9,0,449
"97","1.FC Nuremberg","2. Bundesliga","Germany","Nathaniel Brown","https://www.transfermarkt.com/nathaniel-brown/profil/spieler/691892","Left-Back",20,"Germany",33,32,0,2544
"98","1.FC Nuremberg","2. Bundesliga","Germany","Nicolas Ortegel","https://www.transfermarkt.com/nicolas-ortegel/profil/spieler/666167","Goalkeeper",20,"Germany",0,0,0,0
"99","1.FC Nuremberg","2. Bundesliga","Germany","Sebastian Andersson","https://www.transfermarkt.com/sebastian-andersson/profil/spieler/147573","Centre-Forward",32,"Sweden",17,15,2,950
"100","1.FC Nuremberg","2. Bundesliga","Germany","Taylan Duman","https://www.transfermarkt.com/taylan-duman/profil/spieler/314214","Central Midfield",26,"Germany",33,21,2,926
"101","1.FC Nuremberg","2. Bundesliga","Germany","Tim Handwerker","https://www.transfermarkt.com/tim-handwerker/profil/spieler/284177","Left-Back",26,"Germany",18,14,2,882
"102","AA Argentinos Juniors","Professional Football League","Argentina","Alan Lescano","https://www.transfermarkt.com/alan-lescano/profil/spieler/991134","Central Midfield",22,"Argentina",23,21,9,1666
"103","AA Argentinos Juniors","Professional Football League","Argentina","Alan Rodríguez","https://www.transfermarkt.com/alan-rodriguez/profil/spieler/465817","Central Midfield",24,"Uruguay",9,9,2,524
"104","AA Argentinos Juniors","Professional Football League","Argentina","Ariel Gamarra","https://www.transfermarkt.com/ariel-gamarra/profil/spieler/1065383","Defensive Midfield",21,"Paraguay",25,13,0,780
"105","AA Argentinos Juniors","Professional Football League","Argentina","Bruno Villalba","https://www.transfermarkt.com/bruno-villalba/profil/spieler/1225373","Central Midfield",21,"Argentina",1,0,0,0
"106","AA Argentinos Juniors","Professional Football League","Argentina","Damián Batallini","https://www.transfermarkt.com/damian-batallini/profil/spieler/421998","Right Winger",27,"Argentina",21,15,0,570
"107","AA Argentinos Juniors","Professional Football League","Argentina","Diego Rodríguez","https://www.transfermarkt.com/diego-rodriguez/profil/spieler/90800","Goalkeeper",34,"Argentina",25,25,0,2250
"108","AA Argentinos Juniors","Professional Football League","Argentina","Elias Peralta","https://www.transfermarkt.com/elias-peralta/profil/spieler/987238","Second Striker",21,"Argentina",1,0,0,0
"109","AA Argentinos Juniors","Professional Football League","Argentina","Emiliano Viveros","https://www.transfermarkt.com/emiliano-viveros/profil/spieler/907313","Left Winger",21,"Argentina",20,14,1,571
"110","AA Argentinos Juniors","Professional Football League","Argentina","Érik Godoy","https://www.transfermarkt.com/erik-godoy/profil/spieler/225479","Centre-Back",30,"Argentina",15,6,0,377
"111","AA Argentinos Juniors","Professional Football League","Argentina","Fernando Meza","https://www.transfermarkt.com/fernando-meza/profil/spieler/76837","Centre-Back",34,"Argentina",25,15,0,1040
"112","AA Argentinos Juniors","Professional Football League","Argentina","Francisco Álvarez","https://www.transfermarkt.com/francisco-alvarez/profil/spieler/565766","Centre-Back",24,"Argentina",20,15,1,982
"113","AA Argentinos Juniors","Professional Football League","Argentina","Franco Moyano","https://www.transfermarkt.com/franco-moyano/profil/spieler/480764","Central Midfield",26,"Argentina",21,18,0,1358
"114","AA Argentinos Juniors","Professional Football League","Argentina","Franco Vázquez","https://www.transfermarkt.com/franco-vazquez/profil/spieler/1240379","Centre-Back",19,"Argentina",1,0,0,0
"115","AA Argentinos Juniors","Professional Football League","Argentina","Gastón Verón","https://www.transfermarkt.com/gaston-veron/profil/spieler/564001","Centre-Forward",23,"Argentina",25,23,3,1368
"116","AA Argentinos Juniors","Professional Football League","Argentina","Gonzalo Siri","https://www.transfermarkt.com/gonzalo-siri/profil/spieler/1225292","Goalkeeper",21,"Argentina",24,0,0,0
"117","AA Argentinos Juniors","Professional Football League","Argentina","Jairo O'Neil","https://www.transfermarkt.com/jairo-oneil/profil/spieler/980123","Left-Back",22,"Uruguay",4,0,0,0
"118","AA Argentinos Juniors","Professional Football League","Argentina","Jonathan Galván","https://www.transfermarkt.com/jonathan-galvan/profil/spieler/216730","Centre-Back",31,"Argentina",16,16,0,1192
"119","AA Argentinos Juniors","Professional Football League","Argentina","José Herrera","https://www.transfermarkt.com/jose-herrera/profil/spieler/668953","Right Winger",21,"Argentina",24,21,2,732
"120","AA Argentinos Juniors","Professional Football League","Argentina","Juan Cardozo","https://www.transfermarkt.com/juan-cardozo/profil/spieler/912696","Central Midfield",20,"Paraguay",14,6,0,246
"121","AA Argentinos Juniors","Professional Football League","Argentina","Kevin Coronel","https://www.transfermarkt.com/kevin-coronel/profil/spieler/1198369","Right-Back",19,"Argentina",13,5,0,258
"122","AA Argentinos Juniors","Professional Football League","Argentina","Leonardo Heredia","https://www.transfermarkt.com/leonardo-heredia/profil/spieler/538367","Attacking Midfield",28,"Argentina",17,15,3,733
"123","AA Argentinos Juniors","Professional Football League","Argentina","Lucas Gómez","https://www.transfermarkt.com/lucas-gomez/profil/spieler/1225293","Central Midfield",19,"Argentina",12,0,0,0
"124","AA Argentinos Juniors","Professional Football League","Argentina","Luciano Gondou","https://www.transfermarkt.com/luciano-gondou/profil/spieler/851111","Centre-Forward",22,"Argentina",17,16,4,1405
"125","AA Argentinos Juniors","Professional Football League","Argentina","Luciano Sánchez","https://www.transfermarkt.com/luciano-sanchez/profil/spieler/444495","Right-Back",30,"Argentina",0,0,0,0
"126","AA Argentinos Juniors","Professional Football League","Argentina","Mateo Díaz","https://www.transfermarkt.com/mateo-diaz/profil/spieler/1225291","Centre-Forward",20,"Argentina",16,3,0,78
"127","AA Argentinos Juniors","Professional Football League","Argentina","Matías Perelló","https://www.transfermarkt.com/matias-perello/profil/spieler/1070369","Right Winger",22,"Argentina",22,5,1,94
"128","AA Argentinos Juniors","Professional Football League","Argentina","Maximiliano Romero","https://www.transfermarkt.com/maximiliano-romero/profil/spieler/365758","Centre-Forward",25,"Argentina",24,23,8,1523
"129","AA Argentinos Juniors","Professional Football League","Argentina","Miguel Ángel Acosta","https://www.transfermarkt.com/miguel-angel-acosta/profil/spieler/740440","Goalkeeper",22,"Argentina",2,0,0,0
"130","AA Argentinos Juniors","Professional Football League","Argentina","Nicolás Oroz","https://www.transfermarkt.com/nicolas-oroz/profil/spieler/332250","Attacking Midfield",30,"Argentina",23,22,0,1511
"131","AA Argentinos Juniors","Professional Football League","Argentina","Pablo Minissale","https://www.transfermarkt.com/pablo-minissale/profil/spieler/864750","Centre-Back",23,"Argentina",0,0,0,0
"132","AA Argentinos Juniors","Professional Football League","Argentina","Román Vega","https://www.transfermarkt.com/roman-vega/profil/spieler/875947","Left-Back",20,"Argentina",22,19,0,1552
"133","AA Argentinos Juniors","Professional Football League","Argentina","Santiago Montiel","https://www.transfermarkt.com/santiago-montiel/profil/spieler/974336","Left-Back",23,"Argentina",21,18,2,585
"134","AA Argentinos Juniors","Professional Football League","Argentina","Sebastián Prieto","https://www.transfermarkt.com/sebastian-prieto/profil/spieler/613708","Left-Back",31,"Argentina",25,12,0,746
"135","AA Argentinos Juniors","Professional Football League","Argentina","Thiago Santamaría","https://www.transfermarkt.com/thiago-santamaria/profil/spieler/1225290","Right-Back",21,"Argentina",22,14,1,971
"136","AA Argentinos Juniors","Professional Football League","Argentina","Tobías Palacio","https://www.transfermarkt.com/tobias-palacio/profil/spieler/1000684","Centre-Back",17,"Argentina",23,19,0,1595
"137","AA Argentinos Juniors","Professional Football League","Argentina","Uriel Sosa","https://www.transfermarkt.com/uriel-sosa/profil/spieler/1258639","Centre-Back",20,"Argentina",1,0,0,0
"138","AC Ajaccio","Ligue 2","France","Al Hassan Touré","https://www.transfermarkt.com/al-hassan-toure/profil/spieler/692440","Centre-Forward",23,"Australia",8,6,0,224
"139","AC Ajaccio","Ligue 2","France","Anthony Fosse","https://www.transfermarkt.com/anthony-fosse/profil/spieler/1004380","Attack",19,"France",5,3,1,70
"140","AC Ajaccio","Ligue 2","France","Anthony Khelifa","https://www.transfermarkt.com/anthony-khelifa/profil/spieler/989817","Centre-Back",18,"Algeria",13,2,0,117
"141","AC Ajaccio","Ligue 2","France","Arsène Kouassi","https://www.transfermarkt.com/arsene-kouassi/profil/spieler/1088199","Left-Back",19,"Burkina Faso",4,2,0,42
"142","AC Ajaccio","Ligue 2","France","Ben Hamed Touré","https://www.transfermarkt.com/ben-hamed-toure/profil/spieler/989824","Centre-Forward",20,"Cote d'Ivoire",29,29,4,1149
"143","AC Ajaccio","Ligue 2","France","Cédric Avinel","https://www.transfermarkt.com/cedric-avinel/profil/spieler/44421","Centre-Back",37,"Guadeloupe",33,29,0,2589
"144","AC Ajaccio","Ligue 2","France","Christopher Ibayi","https://www.transfermarkt.com/christopher-ibayi/profil/spieler/303410","Centre-Forward",28,"Congo",17,17,6,1296
"145","AC Ajaccio","Ligue 2","France","Clément Vidal","https://www.transfermarkt.com/clement-vidal/profil/spieler/569388","Centre-Back",23,"France",40,29,1,2283
"146","AC Ajaccio","Ligue 2","France","Cyrille Bayala","https://www.transfermarkt.com/cyrille-bayala/profil/spieler/267147","Right Winger",28,"Burkina Faso",6,6,1,419
"147","AC Ajaccio","Ligue 2","France","Everson Junior","https://www.transfermarkt.com/everson-junior/profil/spieler/919236","Attacking Midfield",20,"France",18,12,0,357
"148","AC Ajaccio","Ligue 2","France","Fernand Mayembo","https://www.transfermarkt.com/fernand-mayembo/profil/spieler/413245","Centre-Back",28,"Congo",1,1,0,90
"149","AC Ajaccio","Ligue 2","France","François-Joseph Sollacaro","https://www.transfermarkt.com/francois-joseph-sollacaro/profil/spieler/331977","Goalkeeper",30,"France",36,17,0,1530
"150","AC Ajaccio","Ligue 2","France","Ghjuvanni Quilichini","https://www.transfermarkt.com/ghjuvanni-quilichini/profil/spieler/855050","Goalkeeper",21,"France",14,2,0,180
"151","AC Ajaccio","Ligue 2","France","Hamza Sakhi","https://www.transfermarkt.com/hamza-sakhi/profil/spieler/263951","Attacking Midfield",27,"Morocco",15,15,1,1309
"152","AC Ajaccio","Ligue 2","France","Ivane Chegra","https://www.transfermarkt.com/ivane-chegra/profil/spieler/989819","Right Winger",20,"Algeria",11,8,0,262
"153","AC Ajaccio","Ligue 2","France","Jérémy De Bessa","https://www.transfermarkt.com/jeremy-de-bessa/profil/spieler/1064288","Left-Back",NA,"France",3,1,0,24
